"","lneconaid","l.physint","l.polity2","l.lneconaid","l.lnrgdp","l.lnpop","colony","recep","donor"
"3461",0,1,10,0,9.06805038452148,8.19734573364258,0,"Lithuania","Portugal"
"3463",0,2,6,0,8.53861236572266,7.61700201034546,0,"Macedonia (Former Yugoslav Republic of)","Portugal"
"3464",0,1,7,0,6.69820642471313,9.61880207061768,0,"Madagascar (Malagasy)","Portugal"
"3465",0,3,6,0,6.72395277023315,9.26987361907959,0,"Malawi","Portugal"
"3466",0,3,3,0,9.29201507568359,9.96901607513428,0,"Malaysia","Portugal"
"3468",0,1,6,0,7.02048540115356,9.2457447052002,0,"Mali","Portugal"
"3471",0,3,-6,0,7.30419969558716,7.85961389541626,0,"Mauritania","Portugal"
"3472",0,3,10,0,9.55147266387939,7.06418609619141,0,"Mauritius","Portugal"
"3473",0,5,6,0,8.94907665252686,11.4990978240967,0,"Mexico","Portugal"
"3476",0,2,7,0,7.68573045730591,8.39661502838135,0,"Moldova","Portugal"
"3478",0,1,10,0,7.31687355041504,7.84994745254517,0,"Mongolia","Portugal"
"3480",0,4,-6,0,8.22915363311768,10.2954216003418,0,"Morocco","Portugal"
"3481",0,5,6,0,6.95509672164917,9.75990200042725,1,"Mozambique","Portugal"
"3482",0,7,-7,0,6.77587985992432,10.6166820526123,0,"Myanmar (Burma)","Portugal"
"3485",0,5,6,0,8.50034236907959,7.4884672164917,0,"Namibia","Portugal"
"3487",0,6,6,0,7.23100471496582,10.0911026000977,0,"Nepal","Portugal"
"3488",0,0,10,0,10.146728515625,9.6685848236084,0,"Netherlands","Portugal"
"3490",0,0,10,0,9.91214942932129,8.23863220214844,0,"New Zealand","Portugal"
"3491",0,3,8,0,8.08697605133057,8.45660018920898,0,"Nicaragua","Portugal"
"3492",0,2,5,0,6.78414011001587,9.19911956787109,0,"Niger","Portugal"
"3493",0,6,4,0,6.96198749542236,11.6985511779785,0,"Nigeria","Portugal"
"3496",0,0,10,0,10.3845338821411,8.406174659729,0,"Norway","Portugal"
"3498",0,1,-9,0,9.67177772521973,7.80273246765137,1,"Oman","Portugal"
"3499",0,6,-6,0,7.81822109222412,11.8385972976685,0,"Pakistan","Portugal"
"3502",0,2,9,0,8.96486854553223,7.9344277381897,0,"Panama","Portugal"
"3503",0,3,10,0,8.47391986846924,8.47767639160156,0,"Papua New Guinea","Portugal"
"3504",0,3,7,0,8.52894592285156,8.60147190093994,0,"Paraguay","Portugal"
"3505",0,6,1,0,8.33137702941895,10.1862163543701,0,"Peru","Portugal"
"3506",0,6,8,0,8.14855575561523,11.2661800384521,0,"Philippines","Portugal"
"3507",0,0,9,0,9.02457237243652,10.5625534057617,0,"Poland","Portugal"
"3508",0,1,10,0,9.73076725006104,9.22786808013916,1,"Portugal","Portugal"
"3510",0,2,8,0,8.54644680023193,10.0204048156738,0,"Rumania","Portugal"
"3511",0,5,4,0,9.05150604248047,11.8948879241943,0,"Russia (Soviet Union)","Portugal"
"3512",0,5,-6,0,6.88243770599365,8.8943452835083,0,"Rwanda","Portugal"
"3524",0,6,-1,0,7.30812740325928,9.16187858581543,0,"Senegal","Portugal"
"3527",0,2,-2,0,10.2215051651001,8.29609775543213,0,"Singapore","Portugal"
"3528",0,1,9,0,9.16377067565918,8.5936222076416,0,"Slovakia","Portugal"
"3529",0,0,10,0,9.77340126037598,7.5624213218689,0,"Slovenia","Portugal"
"3532",0,4,9,0,8.97656154632568,10.6465578079224,0,"South Africa","Portugal"
"3533",0,1,10,0,9.83849906921387,10.6073179244995,0,"Spain","Portugal"
"3534",0,6,5,0,8.26993846893311,9.8555908203125,0,"Sri Lanka (Ceylon)","Portugal"
"3535",0,8,-7,0,6.88830757141113,10.436619758606,0,"Sudan","Portugal"
"3537",0,2,-9,0,9.02512550354004,7.00432825088501,0,"Swaziland","Portugal"
"3538",0,0,10,0,10.0926370620728,9.08984851837158,0,"Sweden","Portugal"
"3539",0,0,10,0,10.2390060424805,8.87338924407959,0,"Switzerland","Portugal"
"3540",0,5,-9,0,7.59819889068604,9.67337703704834,0,"Syria","Portugal"
"3541",0,1,9,0,9.81204319000244,9.99850082397461,0,"Taiwan","Portugal"
"3542",0,6,-1,0,7.27940845489502,8.749680519104,0,"Tajikistan","Portugal"
"3543",0,4,-1,0,6.70842599868774,10.4018411636353,0,"Tanzania/Tanganyika","Portugal"
"3544",0,2,9,0,8.76137161254883,11.0297718048096,0,"Thailand","Portugal"
"3545",0,4,-2,0,6.76690578460693,8.49631690979004,0,"Togo","Portugal"
"3547",0,1,10,0,9.40146446228027,7.03079557418823,0,"Trinidad and Tobago","Portugal"
"3548",0,2,-3,0,8.82362842559814,9.15679264068604,0,"Tunisia","Portugal"
"3549",0,7,7,0,8.60515689849854,11.1146650314331,0,"Turkey/Ottoman Empire","Portugal"
"3550",0,3,-9,0,8.79034519195557,8.39704132080078,0,"Turkmenistan","Portugal"
"3553",0,5,-4,0,6.9390697479248,10.0369310379028,0,"Uganda","Portugal"
"3554",0,2,7,0,8.44607925415039,10.8110542297363,0,"Ukraine","Portugal"
"3555",0,0,-8,0,10.2787609100342,7.75401830673218,0,"United Arab Emirates","Portugal"
"3556",0,1,10,0,10.0774126052856,10.9762058258057,0,"United Kingdom","Portugal"
"3557",0,1,10,0,10.4176139831543,12.5470666885376,0,"United States of America","Portugal"
"3558",0,1,10,0,9.30693244934082,8.10431098937988,0,"Uruguay","Portugal"
"3559",0,5,-9,0,8.18271541595459,10.1008338928223,0,"Uzbekistan","Portugal"
"3561",0,4,7,0,8.88089275360107,10.0502767562866,0,"Venezuela","Portugal"
"3562",0,4,-7,0,7.65994453430176,11.2579956054688,0,"Vietnam, Democratic Republic of","Portugal"
"3565",0,5,-2,0,6.91997051239014,9.73533630371094,0,"Yemen (Arab Republic of Yemen)","Portugal"
"3566",0,8,-6,0,7.56014823913574,9.27171802520752,0,"Yugoslavia (Serbia)","Portugal"
"3567",0,3,1,0,6.72789859771729,9.16845226287842,0,"Zambia","Portugal"
"3568",0,2,-3,0,8.07700347900391,9.39448738098145,0,"Zimbabwe (Rhodesia)","Portugal"
"3569",0,8,-7,0,6.78055810928345,10.1250591278076,0,"Afghanistan","Spain"
"3571",0,3,5,0,8.08874607086182,8.1482982635498,0,"Albania","Spain"
"3572",0,8,-3,0,8.63241672515869,10.3302717208862,0,"Algeria","Spain"
"3575",0,6,-3,0,7.54266405105591,9.2034273147583,0,"Angola","Spain"
"3578",0,4,8,0,9.35757732391357,10.5206661224365,1,"Argentina","Spain"
"3579",0,2,5,0,8.06196308135986,8.117995262146,0,"Armenia","Spain"
"3582",0,1,10,0,10.1524295806885,9.84406089782715,0,"Australia","Spain"
"3583",0,1,10,0,10.1701173782349,8.99841403961182,0,"Austria","Spain"
"3584",0,3,-7,0,8.05531311035156,8.95275115966797,0,"Azerbaijan","Spain"
"3586",0,3,-9,0,9.80116176605225,6.43395233154297,0,"Bahrain","Spain"
"3587",0,4,6,0,7.49559736251831,11.7593421936035,0,"Bangladesh","Spain"
"3589",0,3,-7,0,9.13955307006836,9.24786472320557,0,"Belarus (Byelorussia)","Spain"
"3590",0,1,10,0,10.0771589279175,9.2373514175415,0,"Belgium","Spain"
"3592",0,0,6,0,7.10825252532959,8.73715686798096,0,"Benin","Spain"
"3594",0,3,-8,0,6.70122289657593,7.58153629302979,0,"Bhutan","Spain"
"3596",0,1,9,0,7.97766304016113,8.9874382019043,1,"Bolivia","Spain"
"3598",0,1,9,0,8.75113868713379,7.35820007324219,0,"Botswana","Spain"
"3599",0,4,8,0,8.85618114471436,12.0627431869507,0,"Brazil","Spain"
"3601",0,3,8,0,8.81994915008545,8.9737606048584,0,"Bulgaria","Spain"
"3602",0,2,-4,0,6.81341171264648,9.38339996337891,0,"Burkina Faso (Upper Volta)","Spain"
"3603",0,7,-1,0,6.71372127532959,8.6311092376709,0,"Burundi","Spain"
"3604",0,5,2,0,7.78129291534424,9.58019542694092,0,"Cambodia (Kampuchea)","Spain"
"3605",0,6,-4,0,6.16724395751953,10.3403549194336,0,"Cameroon","Spain"
"3606",0,0,10,0,10.1530771255493,10.3222408294678,0,"Canada","Spain"
"3609",0,3,5,0,6.83012866973877,8.14394187927246,0,"Central African Republic","Spain"
"3610",0,5,-2,0,6.78153419494629,9.00508689880371,0,"Chad","Spain"
"3611",0,4,8,0,9.3181324005127,9.6140832901001,1,"Chile","Spain"
"3612",0,6,-7,0,8.21372318267822,14.040864944458,0,"China","Spain"
"3613",0,7,7,0,8.70695018768311,10.5717296600342,0,"Colombia","Spain"
"3615",0,8,-6,0,7.32119512557983,7.92201471328735,0,"Congo","Spain"
"3618",0,1,10,0,9.02689075469971,8.20174789428711,1,"Costa Rica","Spain"
"3619",0,5,-1,0,7.68453121185303,9.64697742462158,0,"Cote D'Ivoire","Spain"
"3620",0,1,1,0,9.06056213378906,8.41877937316895,0,"Croatia","Spain"
"3621",0,4,-7,0,8.60795497894287,9.31314468383789,1,"Cuba","Spain"
"3622",0,1,10,0,9.89546680450439,6.62498092651367,0,"Cyprus","Spain"
"3623",0,0,10,0,9.48868846893311,9.23805713653564,0,"Czech Republic","Spain"
"3624",0,0,10,0,10.2000150680542,8.57885456085205,0,"Denmark","Spain"
"3627",0,4,8,0,8.72762775421143,9.0155668258667,0,"Dominican Republic","Spain"
"3629",0,5,9,0,8.37573051452637,9.4458703994751,1,"Ecuador","Spain"
"3630",0,5,-6,0,8.39500713348389,11.1428279876709,0,"Egypt","Spain"
"3631",0,3,7,0,8.45717144012451,8.70090675354004,1,"El Salvador","Spain"
"3633",0,4,-6,0,6.33687877655029,8.343825340271,0,"Eritrea","Spain"
"3634",0,1,6,0,9.23757648468018,7.27238464355469,0,"Estonia","Spain"
"3635",0,5,1,0,6.58408689498901,11.0234956741333,0,"Ethiopia","Spain"
"3638",0,1,6,0,8.45048046112061,6.71030378341675,0,"Fiji","Spain"
"3639",0,0,10,0,9.97977256774902,8.54942798614502,0,"Finland","Spain"
"3640",0,2,9,0,10.0902223587036,10.9863300323486,0,"France","Spain"
"3642",0,2,-4,0,9.31616592407227,7.08264923095703,0,"Gabon","Spain"
"3643",0,2,-5,0,6.83022594451904,7.18813323974609,0,"Gambia","Spain"
"3644",0,6,5,0,8.21845054626465,8.5281810760498,0,"Georgia","Spain"
"3645",0,2,10,0,10.0989198684692,11.31773853302,0,"German Federal Republic","Spain"
"3646",0,2,2,0,7.10780191421509,9.86053943634033,0,"Ghana","Spain"
"3648",0,1,10,0,9.50950050354004,9.29908466339111,0,"Greece","Spain"
"3650",0,4,8,0,8.24909687042236,9.43086814880371,1,"Guatemala","Spain"
"3651",0,6,-1,0,7.84513425827026,9.03998851776123,0,"Guinea","Spain"
"3652",0,5,3,0,6.30133628845215,7.1304988861084,1,"Guinea-Bissau","Spain"
"3653",0,1,6,0,8.18595504760742,6.54990816116333,0,"Guyana","Spain"
"3654",0,6,2,0,7.56693696975708,8.86306095123291,0,"Haiti","Spain"
"3655",0,5,7,0,7.67970418930054,8.70683002471924,1,"Honduras","Spain"
"3657",0,1,10,0,9.28928852081299,9.23505210876465,0,"Hungary","Spain"
"3659",0,8,9,0,7.86056327819824,13.8022117614746,0,"India","Spain"
"3660",0,8,6,0,8.18751335144043,12.302939414978,0,"Indonesia","Spain"
"3661",0,8,3,0,8.66838645935059,11.0858249664307,0,"Iran (Persia)","Spain"
"3662",0,8,-9,0,7.87954521179199,10.0002212524414,0,"Iraq","Spain"
"3663",0,1,10,0,10.0514764785767,8.22930812835693,0,"Ireland","Spain"
"3664",0,5,10,0,9.95032405853271,8.65568828582764,0,"Israel","Spain"
"3665",0,3,10,0,9.99273490905762,10.9619140625,0,"Italy/Sardinia","Spain"
"3666",0,2,9,0,8.42088890075684,7.87834119796753,0,"Jamaica","Spain"
"3667",0,1,10,0,10.0633172988892,11.7500219345093,0,"Japan","Spain"
"3668",0,4,-2,0,8.26646518707275,8.48525428771973,0,"Jordan","Spain"
"3669",0,3,-4,0,8.71506500244141,9.72607803344727,0,"Kazakhstan","Spain"
"3670",0,7,-2,0,7.13332796096802,10.3026266098022,0,"Kenya","Spain"
"3672",0,8,-9,0,7.16394662857056,9.99738788604736,0,"Korea, People's Republic of","Spain"
"3673",0,3,8,0,9.24967861175537,10.6751689910889,0,"Korea, Republic of","Spain"
"3675",0,3,-7,0,10.1402721405029,7.55236864089966,0,"Kuwait","Spain"
"3676",0,2,-3,0,8.09208679199219,8.43939590454102,0,"Kyrgyz Republic","Spain"
"3677",0,3,-7,0,7.15205717086792,8.587082862854,0,"Laos","Spain"
"3678",0,1,8,0,9.0384578704834,7.7937970161438,0,"Latvia","Spain"
"3680",0,0,2,0,7.50873804092407,7.51725435256958,0,"Lesotho","Spain"
"3681",0,7,0,0,6.01332378387451,7.99774360656738,0,"Liberia","Spain"
"3682",0,5,-7,0,9.24327659606934,8.51587390899658,0,"Libya","Spain"
"3684",0,1,10,0,9.06805038452148,8.19734573364258,0,"Lithuania","Spain"
"3686",0,2,6,0,8.53861236572266,7.61700201034546,0,"Macedonia (Former Yugoslav Republic of)","Spain"
"3687",0,1,7,0,6.69820642471313,9.61880207061768,0,"Madagascar (Malagasy)","Spain"
"3688",0,3,6,0,6.72395277023315,9.26987361907959,0,"Malawi","Spain"
"3689",0,3,3,0,9.29201507568359,9.96901607513428,0,"Malaysia","Spain"
"3691",0,1,6,0,7.02048540115356,9.2457447052002,0,"Mali","Spain"
"3694",0,3,-6,0,7.30419969558716,7.85961389541626,0,"Mauritania","Spain"
"3695",0,3,10,0,9.55147266387939,7.06418609619141,0,"Mauritius","Spain"
"3696",0,5,6,0,8.94907665252686,11.4990978240967,1,"Mexico","Spain"
"3699",0,2,7,0,7.68573045730591,8.39661502838135,0,"Moldova","Spain"
"3701",0,1,10,0,7.31687355041504,7.84994745254517,0,"Mongolia","Spain"
"3703",0,4,-6,0,8.22915363311768,10.2954216003418,0,"Morocco","Spain"
"3704",0,5,6,0,6.95509672164917,9.75990200042725,0,"Mozambique","Spain"
"3705",0,7,-7,0,6.77587985992432,10.6166820526123,0,"Myanmar (Burma)","Spain"
"3708",0,5,6,0,8.50034236907959,7.4884672164917,0,"Namibia","Spain"
"3710",0,6,6,0,7.23100471496582,10.0911026000977,0,"Nepal","Spain"
"3711",0,0,10,0,10.146728515625,9.6685848236084,1,"Netherlands","Spain"
"3713",0,0,10,0,9.91214942932129,8.23863220214844,0,"New Zealand","Spain"
"3714",0,3,8,0,8.08697605133057,8.45660018920898,1,"Nicaragua","Spain"
"3715",0,2,5,0,6.78414011001587,9.19911956787109,0,"Niger","Spain"
"3716",0,6,4,0,6.96198749542236,11.6985511779785,0,"Nigeria","Spain"
"3719",0,0,10,0,10.3845338821411,8.406174659729,0,"Norway","Spain"
"3721",0,1,-9,0,9.67177772521973,7.80273246765137,0,"Oman","Spain"
"3722",0,6,-6,0,7.81822109222412,11.8385972976685,0,"Pakistan","Spain"
"3725",0,2,9,0,8.96486854553223,7.9344277381897,1,"Panama","Spain"
"3726",0,3,10,0,8.47391986846924,8.47767639160156,0,"Papua New Guinea","Spain"
"3727",0,3,7,0,8.52894592285156,8.60147190093994,1,"Paraguay","Spain"
"3728",0,6,1,0,8.33137702941895,10.1862163543701,1,"Peru","Spain"
"3729",0,6,8,0,8.14855575561523,11.2661800384521,1,"Philippines","Spain"
"3730",0,0,9,0,9.02457237243652,10.5625534057617,0,"Poland","Spain"
"3731",0,1,10,0,9.73076725006104,9.22786808013916,0,"Portugal","Spain"
"3733",0,2,8,0,8.54644680023193,10.0204048156738,0,"Rumania","Spain"
"3734",0,5,4,0,9.05150604248047,11.8948879241943,0,"Russia (Soviet Union)","Spain"
"3735",0,5,-6,0,6.88243770599365,8.8943452835083,0,"Rwanda","Spain"
"3747",0,6,-1,0,7.30812740325928,9.16187858581543,0,"Senegal","Spain"
"3750",0,2,-2,0,10.2215051651001,8.29609775543213,0,"Singapore","Spain"
"3751",0,1,9,0,9.16377067565918,8.5936222076416,0,"Slovakia","Spain"
"3752",0,0,10,0,9.77340126037598,7.5624213218689,0,"Slovenia","Spain"
"3755",0,4,9,0,8.97656154632568,10.6465578079224,0,"South Africa","Spain"
"3756",0,1,10,0,9.83849906921387,10.6073179244995,1,"Spain","Spain"
"3757",0,6,5,0,8.26993846893311,9.8555908203125,0,"Sri Lanka (Ceylon)","Spain"
"3758",0,8,-7,0,6.88830757141113,10.436619758606,0,"Sudan","Spain"
"3760",0,2,-9,0,9.02512550354004,7.00432825088501,0,"Swaziland","Spain"
"3761",0,0,10,0,10.0926370620728,9.08984851837158,0,"Sweden","Spain"
"3762",0,0,10,0,10.2390060424805,8.87338924407959,0,"Switzerland","Spain"
"3763",0,5,-9,0,7.59819889068604,9.67337703704834,0,"Syria","Spain"
"3764",0,1,9,0,9.81204319000244,9.99850082397461,0,"Taiwan","Spain"
"3765",0,6,-1,0,7.27940845489502,8.749680519104,0,"Tajikistan","Spain"
"3766",0,4,-1,0,6.70842599868774,10.4018411636353,0,"Tanzania/Tanganyika","Spain"
"3767",0,2,9,0,8.76137161254883,11.0297718048096,0,"Thailand","Spain"
"3768",0,4,-2,0,6.76690578460693,8.49631690979004,0,"Togo","Spain"
"3770",0,1,10,0,9.40146446228027,7.03079557418823,0,"Trinidad and Tobago","Spain"
"3771",0,2,-3,0,8.82362842559814,9.15679264068604,0,"Tunisia","Spain"
"3772",0,7,7,0,8.60515689849854,11.1146650314331,0,"Turkey/Ottoman Empire","Spain"
"3773",0,3,-9,0,8.79034519195557,8.39704132080078,0,"Turkmenistan","Spain"
"3776",0,5,-4,0,6.9390697479248,10.0369310379028,0,"Uganda","Spain"
"3777",0,2,7,0,8.44607925415039,10.8110542297363,0,"Ukraine","Spain"
"3778",0,0,-8,0,10.2787609100342,7.75401830673218,0,"United Arab Emirates","Spain"
"3779",0,1,10,0,10.0774126052856,10.9762058258057,0,"United Kingdom","Spain"
"3780",0,1,10,0,10.4176139831543,12.5470666885376,0,"United States of America","Spain"
"3781",0,1,10,0,9.30693244934082,8.10431098937988,0,"Uruguay","Spain"
"3782",0,5,-9,0,8.18271541595459,10.1008338928223,0,"Uzbekistan","Spain"
"3784",0,4,7,0,8.88089275360107,10.0502767562866,1,"Venezuela","Spain"
"3785",0,4,-7,0,7.65994453430176,11.2579956054688,0,"Vietnam, Democratic Republic of","Spain"
"3788",0,5,-2,0,6.91997051239014,9.73533630371094,0,"Yemen (Arab Republic of Yemen)","Spain"
"3789",0,8,-6,0,7.56014823913574,9.27171802520752,0,"Yugoslavia (Serbia)","Spain"
"3790",0,3,1,0,6.72789859771729,9.16845226287842,0,"Zambia","Spain"
"3791",0,2,-3,0,8.07700347900391,9.39448738098145,0,"Zimbabwe (Rhodesia)","Spain"
"3792",0.0331762656569481,8,-7,1.02750504016876,6.78055810928345,10.1250591278076,0,"Afghanistan","Sweden"
"3794",5.21741247177124,3,5,1.75107049942017,8.08874607086182,8.1482982635498,0,"Albania","Sweden"
"3795",0,8,-3,0,8.63241672515869,10.3302717208862,0,"Algeria","Sweden"
"3798",3.11284446716309,6,-3,3.14798450469971,7.54266405105591,9.2034273147583,0,"Angola","Sweden"
"3801",0,4,8,0,9.35757732391357,10.5206661224365,0,"Argentina","Sweden"
"3802",0,2,5,5.3595290184021,8.06196308135986,8.117995262146,0,"Armenia","Sweden"
"3805",0,1,10,0,10.1524295806885,9.84406089782715,0,"Australia","Sweden"
"3806",0,1,10,0,10.1701173782349,8.99841403961182,0,"Austria","Sweden"
"3807",0,3,-7,0,8.05531311035156,8.95275115966797,0,"Azerbaijan","Sweden"
"3809",0,3,-9,0,9.80116176605225,6.43395233154297,0,"Bahrain","Sweden"
"3810",3.88589310646057,4,6,4.97320222854614,7.49559736251831,11.7593421936035,0,"Bangladesh","Sweden"
"3812",0,3,-7,3.33257031440735,9.13955307006836,9.24786472320557,0,"Belarus (Byelorussia)","Sweden"
"3813",0,1,10,0,10.0771589279175,9.2373514175415,0,"Belgium","Sweden"
"3815",0,0,6,0,7.10825252532959,8.73715686798096,0,"Benin","Sweden"
"3817",0,3,-8,5.83898544311523,6.70122289657593,7.58153629302979,0,"Bhutan","Sweden"
"3819",7.85336303710938,1,9,4.8678092956543,7.97766304016113,8.9874382019043,0,"Bolivia","Sweden"
"3821",4.68438625335693,1,9,5.09322500228882,8.75113868713379,7.35820007324219,0,"Botswana","Sweden"
"3822",0,4,8,0,8.85618114471436,12.0627431869507,0,"Brazil","Sweden"
"3824",0,3,8,0,8.81994915008545,8.9737606048584,0,"Bulgaria","Sweden"
"3825",4.85866546630859,2,-4,3.80178093910217,6.81341171264648,9.38339996337891,0,"Burkina Faso (Upper Volta)","Sweden"
"3826",2.65243220329285,7,-1,0,6.71372127532959,8.6311092376709,0,"Burundi","Sweden"
"3827",6.39490270614624,5,2,5.9403920173645,7.78129291534424,9.58019542694092,0,"Cambodia (Kampuchea)","Sweden"
"3828",0,6,-4,0,6.16724395751953,10.3403549194336,0,"Cameroon","Sweden"
"3829",0,0,10,0,10.1530771255493,10.3222408294678,0,"Canada","Sweden"
"3832",0,3,5,0,6.83012866973877,8.14394187927246,0,"Central African Republic","Sweden"
"3833",0,5,-2,0,6.78153419494629,9.00508689880371,0,"Chad","Sweden"
"3834",2.66714882850647,4,8,4.83476305007935,9.3181324005127,9.6140832901001,0,"Chile","Sweden"
"3835",0.623098433017731,6,-7,0,8.21372318267822,14.040864944458,0,"China","Sweden"
"3836",0,7,7,0.138532787561417,8.70695018768311,10.5717296600342,0,"Colombia","Sweden"
"3838",0,8,-6,0,7.32119512557983,7.92201471328735,0,"Congo","Sweden"
"3841",1.67235338687897,1,10,3.26650881767273,9.02689075469971,8.20174789428711,0,"Costa Rica","Sweden"
"3842",0,5,-1,0,7.68453121185303,9.64697742462158,0,"Cote D'Ivoire","Sweden"
"3843",1.72340333461761,1,1,0,9.06056213378906,8.41877937316895,0,"Croatia","Sweden"
"3844",0,4,-7,4.14706563949585,8.60795497894287,9.31314468383789,0,"Cuba","Sweden"
"3845",0,1,10,0,9.89546680450439,6.62498092651367,0,"Cyprus","Sweden"
"3846",0,0,10,0,9.48868846893311,9.23805713653564,0,"Czech Republic","Sweden"
"3847",0,0,10,0,10.2000150680542,8.57885456085205,0,"Denmark","Sweden"
"3850",4.8173942565918,4,8,1.74149119853973,8.72762775421143,9.0155668258667,0,"Dominican Republic","Sweden"
"3852",0,5,9,3.09594130516052,8.37573051452637,9.4458703994751,0,"Ecuador","Sweden"
"3853",2.37070751190186,5,-6,2.85216450691223,8.39500713348389,11.1428279876709,0,"Egypt","Sweden"
"3854",6.50056219100952,3,7,0.745695173740387,8.45717144012451,8.70090675354004,0,"El Salvador","Sweden"
"3856",6.24520206451416,4,-6,6.93456554412842,6.33687877655029,8.343825340271,0,"Eritrea","Sweden"
"3857",5.49213790893555,1,6,6.74011611938477,9.23757648468018,7.27238464355469,0,"Estonia","Sweden"
"3858",4.58488464355469,5,1,5.21079683303833,6.58408689498901,11.0234956741333,0,"Ethiopia","Sweden"
"3861",0,1,6,0,8.45048046112061,6.71030378341675,0,"Fiji","Sweden"
"3862",0,0,10,0,9.97977256774902,8.54942798614502,0,"Finland","Sweden"
"3863",0,2,9,0,10.0902223587036,10.9863300323486,0,"France","Sweden"
"3865",0,2,-4,0,9.31616592407227,7.08264923095703,0,"Gabon","Sweden"
"3866",0,2,-5,0,6.83022594451904,7.18813323974609,0,"Gambia","Sweden"
"3867",2.62849116325378,6,5,4.95426177978516,8.21845054626465,8.5281810760498,0,"Georgia","Sweden"
"3868",0,2,10,0,10.0989198684692,11.31773853302,0,"German Federal Republic","Sweden"
"3869",2.58851623535156,2,2,4.34916877746582,7.10780191421509,9.86053943634033,0,"Ghana","Sweden"
"3871",0,1,10,0,9.50950050354004,9.29908466339111,0,"Greece","Sweden"
"3873",1.23160862922668,4,8,6.18702030181885,8.24909687042236,9.43086814880371,0,"Guatemala","Sweden"
"3874",0,6,-1,0,7.84513425827026,9.03998851776123,0,"Guinea","Sweden"
"3875",2.83770108222961,5,3,5.4695291519165,6.30133628845215,7.1304988861084,0,"Guinea-Bissau","Sweden"
"3876",0,1,6,0,8.18595504760742,6.54990816116333,0,"Guyana","Sweden"
"3877",0,6,2,0,7.56693696975708,8.86306095123291,0,"Haiti","Sweden"
"3878",7.19366264343262,5,7,1.12385869026184,7.67970418930054,8.70683002471924,0,"Honduras","Sweden"
"3880",0,1,10,0,9.28928852081299,9.23505210876465,0,"Hungary","Sweden"
"3882",1.25147438049316,8,9,0.206393390893936,7.86056327819824,13.8022117614746,0,"India","Sweden"
"3883",0.724728465080261,8,6,3.04361510276794,8.18751335144043,12.302939414978,0,"Indonesia","Sweden"
"3884",0,8,3,0,8.66838645935059,11.0858249664307,0,"Iran (Persia)","Sweden"
"3885",0,8,-9,0,7.87954521179199,10.0002212524414,0,"Iraq","Sweden"
"3886",0,1,10,0,10.0514764785767,8.22930812835693,0,"Ireland","Sweden"
"3887",0,5,10,0,9.95032405853271,8.65568828582764,0,"Israel","Sweden"
"3888",0,3,10,0,9.99273490905762,10.9619140625,0,"Italy/Sardinia","Sweden"
"3889",5.83404302597046,2,9,2.15950226783752,8.42088890075684,7.87834119796753,0,"Jamaica","Sweden"
"3890",0,1,10,0,10.0633172988892,11.7500219345093,0,"Japan","Sweden"
"3891",3.28073120117188,4,-2,4.55092239379883,8.26646518707275,8.48525428771973,0,"Jordan","Sweden"
"3892",0,3,-4,0,8.71506500244141,9.72607803344727,0,"Kazakhstan","Sweden"
"3893",5.70356225967407,7,-2,4.79112577438354,7.13332796096802,10.3026266098022,0,"Kenya","Sweden"
"3895",0,8,-9,0,7.16394662857056,9.99738788604736,0,"Korea, People's Republic of","Sweden"
"3896",0,3,8,0,9.24967861175537,10.6751689910889,0,"Korea, Republic of","Sweden"
"3898",0,3,-7,0,10.1402721405029,7.55236864089966,0,"Kuwait","Sweden"
"3899",4.7259464263916,2,-3,0,8.09208679199219,8.43939590454102,0,"Kyrgyz Republic","Sweden"
"3900",2.30007410049438,3,-7,6.49859571456909,7.15205717086792,8.587082862854,0,"Laos","Sweden"
"3901",5.4609489440918,1,8,6.46968555450439,9.0384578704834,7.7937970161438,0,"Latvia","Sweden"
"3903",0,0,2,0,7.50873804092407,7.51725435256958,0,"Lesotho","Sweden"
"3904",0,7,0,0,6.01332378387451,7.99774360656738,0,"Liberia","Sweden"
"3905",0,5,-7,0,9.24327659606934,8.51587390899658,0,"Libya","Sweden"
"3907",5.30802965164185,1,10,6.75515365600586,9.06805038452148,8.19734573364258,0,"Lithuania","Sweden"
"3909",3.82039570808411,2,6,4.58375310897827,8.53861236572266,7.61700201034546,0,"Macedonia (Former Yugoslav Republic of)","Sweden"
"3910",0,1,7,0,6.69820642471313,9.61880207061768,0,"Madagascar (Malagasy)","Sweden"
"3911",7.2514271736145,3,6,1.31825029850006,6.72395277023315,9.26987361907959,0,"Malawi","Sweden"
"3912",2.6043598651886,3,3,0,9.29201507568359,9.96901607513428,0,"Malaysia","Sweden"
"3914",1.70538866519928,1,6,4.05812692642212,7.02048540115356,9.2457447052002,0,"Mali","Sweden"
"3917",0,3,-6,0,7.30419969558716,7.85961389541626,0,"Mauritania","Sweden"
"3918",0,3,10,0,9.55147266387939,7.06418609619141,0,"Mauritius","Sweden"
"3919",0,5,6,0,8.94907665252686,11.4990978240967,0,"Mexico","Sweden"
"3922",5.05079555511475,2,7,3.55375456809998,7.68573045730591,8.39661502838135,0,"Moldova","Sweden"
"3924",7.63716745376587,1,10,3.06683564186096,7.31687355041504,7.84994745254517,0,"Mongolia","Sweden"
"3926",0.654467582702637,4,-6,3.34934782981873,8.22915363311768,10.2954216003418,0,"Morocco","Sweden"
